Area Schedule (PROPOSTA 01),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,Comments,Name,Number,Perimeter,QUADRA,TIPO DE MACROÁREA,% MÍNIMO,Acréscimo de Área,Area Type,Count,Export to IFC,Export to IFC As,IFC Predefined Type,IfcGUID,Image,Level,P_Purge em DataBase,P_Transformar em Floor,P_Transformar em SHP,P_Verificar Arredondamento,P_Área de Projeto,01.NATUREZA,02.LOTE,03.ZONEAMENTO,04.ÁREA DE LOTE,05.ÁREA REMANESCENTE,06.PERDA POR ATINGIMENTO VIÁRIO,07.COEFICIENTE DE APROVEITAMENTO,08.C.A. RESTANTE,09.ÁREA CONSTRUÍVEL RESTANTE,10.ÁREA CONSTRUÍVEL DO ÍNDICE,11.ÁREA CONSUMIDA DO C.A.,12.ÁREA CONSTRUÍDA TOTAL,13.ÁREA CONSTRUÍDA ABERTA,14.ÁREA CONSTRUÍDA FECHADA,15.ÁREA PRIVATIVA TOTAL,16.PAVIMENTOS TOTAIS,17.ÁREA INDIVIDUAL PAV. SUBSOLO,18.ÁREA INDIVIDUAL PAV. BASE,19.ÁREA INDIVIDUAL PAV. BASE DIFERENCIADO,20.ÁREA INDIVIDUAL PAV. TORRE,21.ÁREA INDIVIDUAL PAV. ÁTICO,22.ÁREA SOMADA PAVIMENTOS SUBSOLOS,23.ÁREA SOMADA PAVIMENTOS BASE,24.ÁREA SOMADA PAVIMENTOS TORRE,25.ÁREA TOTAL INDEFINIDA,26.ÁREA TOTAL COMERCIAL,27.ÁREA TOTAL ESTACIONAMENTO,28.ÁREA TOTAL RESIDENCIAL,29.ÁREA TOTAL DE LAZER,30.ÁREA TOTAL TÉCNICA,31.ÁREA ABERTA TOTAL INDEFINIDA,32.ÁREA ABERTA TOTAL COMERCIAL,33.ÁREA ABERTA TOTAL ESTACIONAMENTO,34.ÁREA ABERTA TOTAL RESIDENCIAL,35.ÁREA ABERTA TOTAL LAZER,36.ÁREA ABERTA TOTAL TÉCNICA,37.ÁREA TOTAL RESIDENCIAL PRIVATIVA,38.ÁREA TOTAL COMERCIAL PRIVATIVA,39.TOTAL DE UNIDADES,40.ÁREA DAS UNIDADES,41.VAGAS PARA X/m² DE COMÉRCIO,42.DEMANDA - VAGAS DE COMÉRCIO,43.VAGAS POR UNIDADE,44.DEMANDA - VAGAS PARA RESIDENCIAL,45.VAGAS PARA UNIDADES VISITANTES,46.VAGAS TOTAIS DEMANDA,47.TOTAL DE VAGAS,48.CAMPO RESERVA A,49.CAMPO RESERVA B,50.CAMPO RESERVA C,51.CAMPO RESERVA D,52.CAMPO RESERVA E,53.C.A. UTILIZADO,54.PERCENTUAL PRIVATIVO FECHADO DO TERRENO,55.PERCENTUAL PRIVATIVO FECHADO DA AREA CONSTRUIDA,56.PERCENTUAL FECHADO DO INDEFINIDO,57.PERCENTUAL FECHADO DO COMERCIAL,58.PERCENTUAL FECHADO DO ESTACIONAMENTO,59.PERCENTUAL FECHADO DO RESIDENCIAL,60.PERCENTUAL FECHADO DO LAZER,61.PERCENTUAL FECHADO DO TÉCNICO,62.TO SUBSOLO LIMITE,63.TO BASE LIMITE,64.TO TORRE LIMITE,65.TO SUBSOLO PROJETO,66.TO BASE PROJETO,67.TO TORRE PROJETO,68.PERCENTUAL PRIVATIVO RES DO PRIVATIVO,69.PERCENTUAL PRIVATIVO COMERCIAL DO PRIVATIVO,70.AREA INDEFINIDA ABERTA E FECHADA,71.AREA COMERCIAL ABERTA E FECHADA,72.AREA ESTACIONAMENTO ABERTA E FECHADA,73.AREA RESIDENCIAL ABERTA E FECHADA,74.AREA LAZER ABERTA E FECHADA,75.AREA TECNICA ABERTA E FECHADA,_VÉRTICES,VIAS_02.NOME,VIAS_03.TIPO DE VIA,VIAS_04.RUA,VIAS_05.RUA PROJETADA,VIAS_06.CALÇADA,VIAS_07.CALÇADA PROJETADA,VIAS_08.RUA ÁREA VERDE,VIAS_09.RUA PAVIMENTAÇÃO,VIAS_10.RUA MEIO-FIO,VIAS_11.RUA PROJETADA ÁREA VERDE,VIAS_12.RUA PROJETADA PAVIMENTAÇÃO,VIAS_13.RUA PROJETADA MEIO-FIO,VIAS_14.CALÇADA ÁREA VERDE,VIAS_15.CALÇADA PAVIMENTAÇÃO,VIAS_16.CALÇADA MEIO-FIO,VIAS_17.CALÇADA PROJETADA ÁREA VERDE,VIAS_18.CALÇADA PROJETADA PAVIMENTAÇÃO,VIAS_19.CALÇADA PROJETADA MEIO-FIO,VIAS_20._CICLOVIA ÁREA,VIAS_21._CICLOVIA ÁREA PROJETADA,VIAS_22._ONIBUS ÁREA,VIAS_23._ONIBUS ÁREA PROJETADA,VIAS_24._VLT ÁREA,VIAS_25._VLT ÁREA PROJETADA,VIAS_26._ESTACIONAMENTO ÁREA,VIAS_27._ESTACIONAMENTO ÁREA PROJETADA,VIAS_28.__CAMPO RESERVA VIA A,VIAS_29.__CAMPO RESERVA VIA B,VIAS_30.__CAMPO RESERVA VIA C,VIAS_31.__CAMPO RESERVA VIA D,VIAS_32.__CAMPO RESERVA VIA E,VIAS_33.CALCADA AREA ASFALTAVEL,VIAS_34.CALCADA PROJETADA AREA ASFALTAVEL,VIAS_35.RUA AREA ASFALTAVEL,VIAS_36.RUA PROJETADA AREA ASFALTAVEL,VIAS_37.VIA,VIAS_38.VIA AREA VERDE,VIAS_39.VIA ASFALTAVEL,VIAS_40.VIA MEIO FIO,VIAS_41.VIA PAVIMENTACAO,VIAS_42.VIA PROJETADA,VIAS_43.VIA PROJETADA AREA ASFALTAVEL,VIAS_44.VIA PROJETADA AREA VERDE,VIAS_45.VIA PROJETADA MEIO FIO,VIAS_46.VIA PROJETADA PAVIMENTACAO,VIAS_47.PERCENTUAL DE AREA ASFALTAVEL,VIAS_48.PERCENTUAL DE AREA VERDE,VIAS_49.PERCENTUAL DE CALCADA,VIAS_50.PERCENTUAL DE MEIO FIO,VIAS_51.PERCENTUAL DE PAVIMENTACAO,VIAS_52.PERCENTUAL DE RUA
609.95 m²,SISTEMA VIÁRIO,VLA_9-Pt.1,,101.43,,Sistema Viário,0.2,0.00 m²,Building Common Area,1,By Type,,,1ayMIzVSzCC8s72zmiBXvk,,Level 1,No,No,No,No,Yes,VIAS_UNIFICADAS,,SIS_VIARIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VLA_9-Pt.1,Indefinido,6.65 m²,7.73 m²,613.59 m²,613.56 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,603.88 m²,9.71 m²,0.00 m²,586.11 m²,9.15 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.00 m²,0.00 m²,6.65 m²,7.73 m²,620.24 m²,0.00 m²,6.65 m²,9.71 m²,603.88 m²,621.29 m²,7.73 m²,0.00 m²,9.15 m²,586.11 m²,1.24%,0.0%,98.76%,1.47%,94.34%,1.24%
2041.43 m²,SISTEMA VIÁRIO,VLA_9-Pt.2,,245.2,,Sistema Viário,0.2,0.00 m²,Building Common Area,1,By Type,,,1ayMIzVSzCC8s72zmiBXvn,,Level 1,No,No,No,No,Yes,VIAS_UNIFICADAS,,SIS_VIARIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VLA_9-Pt.2,Via Local AB,1217.02 m²,1217.02 m²,900.24 m²,900.24 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,868.67 m²,31.57 m²,0.00 m²,868.67 m²,31.57 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.00 m²,0.00 m²,1217.02 m²,1217.02 m²,2117.26 m²,0.00 m²,1217.02 m²,31.57 m²,868.67 m²,2117.26 m²,1217.02 m²,0.00 m²,31.57 m²,868.67 m²,57.48%,0.0%,42.52%,1.49%,41.03%,57.48%
1332.46 m²,SISTEMA VIÁRIO,VLA_9-Pt.3,,172.08,,Sistema Viário,0.2,0.00 m²,Building Common Area,1,By Type,,,1ayMIzVSzCC8s72zmiBXuq,,Level 1,No,No,No,No,Yes,VIAS_UNIFICADAS,,SIS_VIARIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VLA_9-Pt.3,Via Local AB,746.54 m²,813.64 m²,565.92 m²,565.74 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,546.10 m²,19.81 m²,0.00 m²,545.93 m²,19.81 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.00 m²,0.00 m²,746.54 m²,813.64 m²,1312.45 m²,0.00 m²,746.54 m²,19.81 m²,546.10 m²,1379.38 m²,813.64 m²,0.00 m²,19.81 m²,545.93 m²,58.99%,0.0%,41.01%,1.44%,39.58%,58.99%
2951.97 m²,SISTEMA VIÁRIO,VLB_1-Pt.1,,332.65,,Sistema Viário,0.2,0.00 m²,Building Common Area,1,By Type,,,1ayMIzVSzCC8s72zmiBXz6,,Level 1,No,No,No,No,Yes,VIAS_UNIFICADAS,,SIS_VIARIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VLB_1-Pt.1,Via Local AB,1678.51 m²,1830.33 m²,1282.95 m²,1323.44 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,1237.43 m²,45.52 m²,0.00 m²,1256.36 m²,44.60 m²,403.68 m²,409.24 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.00 m²,0.00 m²,1678.51 m²,1830.33 m²,2961.45 m²,0.00 m²,1678.51 m²,45.52 m²,1237.43 m²,3153.76 m²,1830.33 m²,0.00 m²,44.60 m²,1256.36 m²,58.04%,0.0%,41.96%,1.41%,39.84%,58.04%
3256.50 m²,SISTEMA VIÁRIO,VLB_1-Pt.2,,364.42,,Sistema Viário,0.2,0.00 m²,Building Common Area,1,By Type,,,1ayMIzVSzCC8s72zmiBXz9,,Level 1,No,No,No,No,Yes,VIAS_UNIFICADAS,,SIS_VIARIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VLB_1-Pt.2,Via Local AB,1925.00 m²,2028.11 m²,1447.12 m²,1463.70 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,1396.48 m²,50.64 m²,0.00 m²,1398.09 m²,49.48 m²,483.62 m²,486.82 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.00 m²,0.00 m²,1925.00 m²,2028.11 m²,3372.12 m²,0.00 m²,1925.00 m²,50.64 m²,1396.48 m²,3491.81 m²,2028.11 m²,0.00 m²,49.48 m²,1398.09 m²,58.08%,0.0%,41.92%,1.42%,40.04%,58.08%
2920.63 m²,SISTEMA VIÁRIO,VLB_1-Pt.3,,331.43,,Sistema Viário,0.2,0.00 m²,Building Common Area,1,By Type,,,1ayMIzVSzCC8s72zmiBXzC,,Level 1,No,No,No,No,Yes,VIAS_UNIFICADAS,,SIS_VIARIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VLB_1-Pt.3,Via Local AB,1788.29 m²,1896.42 m²,1343.02 m²,1366.27 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,1296.09 m²,46.93 m²,0.00 m²,1306.65 m²,45.92 m²,446.44 m²,454.69 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.00 m²,0.00 m²,1788.29 m²,1896.42 m²,3131.31 m²,0.00 m²,1788.29 m²,46.93 m²,1296.09 m²,3262.69 m²,1896.42 m²,0.00 m²,45.92 m²,1306.65 m²,58.12%,0.0%,41.88%,1.41%,40.05%,58.12%
3379.23 m²,SISTEMA VIÁRIO,VLB_1-Pt.4,,373.79,,Sistema Viário,0.2,0.00 m²,Building Common Area,1,By Type,,,1ayMIzVSzCC8s72zmiBXzF,,Level 1,No,No,No,No,Yes,VIAS_UNIFICADAS,,SIS_VIARIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VLB_1-Pt.4,Via Local AB,1943.34 m²,2108.49 m²,1454.09 m²,1454.37 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,1403.27 m²,50.82 m²,0.00 m²,1382.94 m²,49.66 m²,479.34 m²,479.37 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.00 m²,0.00 m²,1943.34 m²,2108.49 m²,3397.43 m²,0.00 m²,1943.34 m²,50.82 m²,1403.27 m²,3562.86 m²,2108.49 m²,0.00 m²,49.66 m²,1382.94 m²,59.18%,0.0%,40.82%,1.39%,38.82%,59.18%
3476.49 m²,SISTEMA VIÁRIO,VLB_2-Pt.1,,392.14,,Sistema Viário,0.2,0.00 m²,Building Common Area,1,By Type,,,1ayMIzVSzCC8s72zmiBXoC,,Level 1,No,No,No,No,Yes,VIAS_UNIFICADAS,,SIS_VIARIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VLB_2-Pt.1,Via Local AB,1996.22 m²,1996.20 m²,1553.29 m²,1553.27 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,1498.78 m²,54.51 m²,0.00 m²,1066.76 m²,39.03 m²,487.11 m²,487.11 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.00 m²,0.00 m²,1996.22 m²,1996.20 m²,3549.51 m²,0.00 m²,1996.22 m²,54.51 m²,1498.78 m²,3549.46 m²,1996.20 m²,0.00 m²,39.03 m²,1066.76 m²,56.24%,0.0%,43.76%,1.1%,30.05%,56.24%
3545.59 m²,SISTEMA VIÁRIO,VLB_2-Pt.2,,392.05,,Sistema Viário,0.2,0.00 m²,Building Common Area,1,By Type,,,1ayMIzVSzCC8s72zmiBXoF,,Level 1,No,No,No,No,Yes,VIAS_UNIFICADAS,,SIS_VIARIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VLB_2-Pt.2,Via Local AB,2073.02 m²,2182.20 m²,1587.20 m²,1587.14 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,1531.86 m²,55.34 m²,0.00 m²,1519.16 m²,54.19 m²,516.08 m²,518.49 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.00 m²,0.00 m²,2073.02 m²,2182.20 m²,3660.22 m²,0.00 m²,2073.02 m²,55.34 m²,1531.86 m²,3769.35 m²,2182.20 m²,0.00 m²,54.19 m²,1519.16 m²,57.89%,0.0%,42.11%,1.44%,40.3%,57.89%
3356.87 m²,SISTEMA VIÁRIO,VLB_2-Pt.3,,375.04,,Sistema Viário,0.2,0.00 m²,Building Common Area,1,By Type,,,1ayMIzVSzCC8s72zmiBXoI,,Level 1,No,No,No,No,Yes,VIAS_UNIFICADAS,,SIS_VIARIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VLB_2-Pt.3,Via Local AB,1951.14 m²,2046.23 m²,1481.36 m²,1481.32 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,1429.62 m²,51.75 m²,0.00 m²,1421.07 m²,50.84 m²,481.02 m²,481.02 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.00 m²,0.00 m²,1951.14 m²,2046.23 m²,3432.50 m²,0.00 m²,1951.14 m²,51.75 m²,1429.62 m²,3527.56 m²,2046.23 m²,0.00 m²,50.84 m²,1421.07 m²,58.01%,0.0%,41.99%,1.44%,40.28%,58.01%
3087.17 m²,SISTEMA VIÁRIO,VLB_2-Pt.4,,345.48,,Sistema Viário,0.2,0.00 m²,Building Common Area,1,By Type,,,1ayMIzVSzCC8s72zmiBXoL,,Level 1,No,No,No,No,Yes,VIAS_UNIFICADAS,,SIS_VIARIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VLB_2-Pt.4,Via Local AB,1855.96 m²,1849.37 m²,1369.11 m²,1369.59 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,1320.98 m²,48.13 m²,0.00 m²,1305.01 m²,46.81 m²,450.64 m²,450.46 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.00 m²,0.00 m²,1855.96 m²,1849.37 m²,3225.07 m²,0.00 m²,1855.96 m²,48.13 m²,1320.98 m²,3218.96 m²,1849.37 m²,0.00 m²,46.81 m²,1305.01 m²,57.45%,0.0%,42.55%,1.45%,40.54%,57.45%
2121.45 m²,SISTEMA VIÁRIO,VLB_3-Pt.1,,252.06,,Sistema Viário,0.2,0.00 m²,Building Common Area,1,By Type,,,1ayMIzVSzCC8s72zmiBXoR,,Level 1,No,No,No,No,Yes,VIAS_UNIFICADAS,,SIS_VIARIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VLB_3-Pt.1,Via Local AB,1305.58 m²,1418.10 m²,955.23 m²,954.94 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,922.02 m²,33.21 m²,0.00 m²,912.59 m²,32.43 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.00 m²,0.00 m²,1305.58 m²,1418.10 m²,2260.82 m²,0.00 m²,1305.58 m²,33.21 m²,922.02 m²,2373.05 m²,1418.10 m²,0.00 m²,32.43 m²,912.59 m²,59.76%,0.0%,40.24%,1.37%,38.46%,59.76%
2114.68 m²,SISTEMA VIÁRIO,VLB_3-Pt.2,,249.43,,Sistema Viário,0.2,0.00 m²,Building Common Area,1,By Type,,,1ayMIzVSzCC8s72zmiBXoU,,Level 1,No,No,No,No,Yes,VIAS_UNIFICADAS,,SIS_VIARIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VLB_3-Pt.2,Via Local AB,1246.31 m²,1246.31 m²,942.91 m²,942.91 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,910.22 m²,32.69 m²,0.00 m²,910.22 m²,32.69 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.00 m²,0.00 m²,1246.31 m²,1246.31 m²,2189.22 m²,0.00 m²,1246.31 m²,32.69 m²,910.22 m²,2189.22 m²,1246.31 m²,0.00 m²,32.69 m²,910.22 m²,56.93%,0.0%,43.07%,1.49%,41.58%,56.93%
2131.13 m²,SISTEMA VIÁRIO,VLB_4-Pt.1,,252.7,,Sistema Viário,0.2,0.00 m²,Building Common Area,1,By Type,,,1ayMIzVSzCC8s72zmiBXoa,,Level 1,No,No,No,No,Yes,VIAS_UNIFICADAS,,SIS_VIARIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VLB_4-Pt.1,Via Local AB,1307.08 m²,1407.67 m²,939.57 m²,939.29 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,906.55 m²,33.03 m²,0.00 m²,902.72 m²,32.53 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.00 m²,0.00 m²,1307.08 m²,1407.67 m²,2246.65 m²,0.00 m²,1307.08 m²,33.03 m²,906.55 m²,2346.96 m²,1407.67 m²,0.00 m²,32.53 m²,902.72 m²,59.98%,0.0%,40.02%,1.39%,38.46%,59.98%
2098.85 m²,SISTEMA VIÁRIO,VLB_4-Pt.2,,248.27,,Sistema Viário,0.2,0.00 m²,Building Common Area,1,By Type,,,1ayMIzVSzCC8s72zmiBXod,,Level 1,No,No,No,No,Yes,VIAS_UNIFICADAS,,SIS_VIARIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VLB_4-Pt.2,Via Local AB,1240.48 m²,1337.44 m²,937.32 m²,937.31 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,904.28 m²,33.04 m²,0.00 m²,898.85 m²,32.61 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.00 m²,0.00 m²,1240.48 m²,1337.44 m²,2177.80 m²,0.00 m²,1240.48 m²,33.04 m²,904.28 m²,2274.75 m²,1337.44 m²,0.00 m²,32.61 m²,898.85 m²,58.8%,0.0%,41.2%,1.43%,39.51%,58.8%
2362.76 m²,SISTEMA VIÁRIO,VLB_5-Pt.1,,275.37,,Sistema Viário,0.2,0.00 m²,Building Common Area,1,By Type,,,1ayMIzVSzCC8s72zmiBXoj,,Level 1,No,No,No,No,Yes,VIAS_UNIFICADAS,,SIS_VIARIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VLB_5-Pt.1,Via Local AB,1389.48 m²,1496.41 m²,1032.60 m²,1032.45 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,996.55 m²,36.05 m²,0.00 m²,991.06 m²,35.55 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.00 m²,0.00 m²,1389.48 m²,1496.41 m²,2422.08 m²,0.00 m²,1389.48 m²,36.05 m²,996.55 m²,2528.87 m²,1496.41 m²,0.00 m²,35.55 m²,991.06 m²,59.17%,0.0%,40.83%,1.41%,39.19%,59.17%
2367.19 m²,SISTEMA VIÁRIO,VLB_5-Pt.2,,274.77,,Sistema Viário,0.2,0.00 m²,Building Common Area,1,By Type,,,1ayMIzVSzCC8s72zmiBXom,,Level 1,No,No,No,No,Yes,VIAS_UNIFICADAS,,SIS_VIARIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VLB_5-Pt.2,Via Local AB,1384.53 m²,1458.73 m²,1055.87 m²,1055.86 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,1019.01 m²,36.86 m²,0.00 m²,1015.56 m²,36.58 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.00 m²,0.00 m²,1384.53 m²,1458.73 m²,2440.40 m²,0.00 m²,1384.53 m²,36.86 m²,1019.01 m²,2514.59 m²,1458.73 m²,0.00 m²,36.58 m²,1015.56 m²,58.01%,0.0%,41.99%,1.45%,40.39%,58.01%
1483.88 m²,SISTEMA VIÁRIO,VLB_6,,201.6,,Sistema Viário,0.2,0.00 m²,Building Common Area,1,By Type,,,1ayMIzVSzCC8s72zmiBXn4,,Level 1,No,No,No,No,Yes,VIAS_UNIFICADAS,,SIS_VIARIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VLB_6,Via Local AB,874.78 m²,967.60 m²,634.56 m²,633.48 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,612.30 m²,22.25 m²,0.00 m²,609.97 m²,22.04 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.00 m²,0.00 m²,874.78 m²,967.60 m²,1509.34 m²,0.00 m²,874.78 m²,22.25 m²,612.30 m²,1601.08 m²,967.60 m²,0.00 m²,22.04 m²,609.97 m²,60.43%,0.0%,39.57%,1.38%,38.1%,60.43%
1337.02 m²,SISTEMA VIÁRIO,VLB_7,,172.53,,Sistema Viário,0.2,0.00 m²,Building Common Area,1,By Type,,,1ayMIzVSzCC8s72zmiBXnh,,Level 1,No,No,No,No,Yes,VIAS_UNIFICADAS,,SIS_VIARIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VLB_7,Via Local AB,790.23 m²,857.51 m²,587.96 m²,587.96 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,567.40 m²,20.56 m²,0.00 m²,567.39 m²,20.56 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.00 m²,0.00 m²,790.23 m²,857.51 m²,1378.20 m²,0.00 m²,790.23 m²,20.56 m²,567.40 m²,1445.47 m²,857.51 m²,0.00 m²,20.56 m²,567.39 m²,59.32%,0.0%,40.68%,1.42%,39.25%,59.32%
